Non_A_timestamp	Non_A_symbol	Non_A_timeframe	Non_A_close	Non_A_Base_FL	Non_A_UOEDT	Non_A_LOEDT	Non_A_horiz_high_map	Non_A_horiz_low_map	Non_A_ssa	Non_A_ema_ssa	Non_A_crossing
1787818502	XAUUSD	M5	4603.70						4603.47995562	4603.15541124	0
1787818802	XAUUSD	M5	4603.44						4602.75380389	4602.95460756	1
1787819102	XAUUSD	M5	4601.02						4601.56689470	4602.26075113	0
1787819402	XAUUSD	M5	4599.16						4600.17332719	4601.21703916	0
1787819702	XAUUSD	M5	4598.38						4598.85884958	4600.03794437	0
1787820002	XAUUSD	M5	4596.27						4597.83572802	4598.93683620	0
1787820302	XAUUSD	M5	4598.42						4597.26584416	4598.10134018	0
1787820602	XAUUSD	M5	4599.76						4597.09682806	4597.59908412	0
1787820902	XAUUSD	M5	4599.05						4597.18520353	4597.39214382	0
1787821202	XAUUSD	M5	4594.80						4597.37600690	4597.38407536	0
1787821502	XAUUSD	M5	4596.29						4597.55473209	4597.46940373	1
1787821802	XAUUSD	M5	4596.08						4597.43727786	4597.45334079	1
1787822102	XAUUSD	M5	4595.45						4596.81056234	4597.13195157	0
1787822402	XAUUSD	M5	4596.79						4595.55491922	4596.34343539	0
1787822702	XAUUSD	M5	4597.49						4593.58960843	4594.96652191	0
1787823002	XAUUSD	M5	4593.82						4590.97927827	4592.97290009	0
1787823302	XAUUSD	M5	4584.52						4587.98758121	4590.48024065	0
1787823602	XAUUSD	M5	4582.44						4585.07924960	4587.77974512	0
1787823902	XAUUSD	M5	4582.69						4582.50980386	4585.14477449	0
1787824202	XAUUSD	M5	4582.49						4580.41737752	4582.78107601	0
1787824502	XAUUSD	M5	4580.44						4578.87442709	4580.82775155	0
1787824802	XAUUSD	M5	4572.58					4569.24000	4577.93360579	4579.38067867	0
1787825102	XAUUSD	M5	4576.08						4577.74518971	4578.56293419	0
1787825402	XAUUSD	M5	4581.72						4578.10795543	4578.33544481	0
1787825702	XAUUSD	M5	4580.80						4578.73431129	4578.53487805	1
1787826002	XAUUSD	M5	4582.18						4579.53515199	4579.03501502	0
1787826302	XAUUSD	M5	4580.32						4580.40968588	4579.72235045	0
1787826602	XAUUSD	M5	4578.81						4581.39762493	4580.55998769	0
1787826902	XAUUSD	M5	4576.88						4582.55943947	4581.55971358	0
1787827202	XAUUSD	M5	4585.60						4583.98888383	4582.77429871	0
1787827502	XAUUSD	M5	4586.70						4585.48441171	4584.12935521	0
1787827802	XAUUSD	M5	4589.07						4587.00926949	4585.56931235	0
1787828102	XAUUSD	M5	4590.05						4588.49114360	4587.03022797	0
1787828402	XAUUSD	M5	4588.83						4589.89938687	4588.46480742	0
1787828702	XAUUSD	M5	4590.65						4591.28741961	4589.87611351	0
1787829002	XAUUSD	M5	4592.58						4592.59296132	4591.23453741	0
1787829302	XAUUSD	M5	4592.37						4593.74325233	4592.48889487	0
1787829602	XAUUSD	M5	4596.32						4594.72910155	4593.60899821	0
1787829902	XAUUSD	M5	4594.46						4595.47087282	4594.53993551	0
1787830202	XAUUSD	M5	4595.70						4596.05954776	4595.29974164	0
1787830502	XAUUSD	M5	4596.95						4596.52737343	4595.91355754	0
1787830802	XAUUSD	M5	4597.90						4596.90095723	4596.40725739	0
1787831102	XAUUSD	M5	4595.30						4597.19462274	4596.80094006	0
1787831402	XAUUSD	M5	4599.92						4597.46558165	4597.13326086	0
1787831702	XAUUSD	M5	4598.30						4597.55951098	4597.34638592	0
1787832002	XAUUSD	M5	4598.34				4601.09000		4597.44900151	4597.39769371	0
1787832302	XAUUSD	M5	4595.09						4597.06595393	4597.23182382	1
1787832602	XAUUSD	M5	4592.79						4596.44101453	4596.83641917	0
1787832902	XAUUSD	M5	4594.75						4595.57377835	4596.20509876	0
1787833202	XAUUSD	M5	4596.44						4594.38850052	4595.29679964	0
1787833502	XAUUSD	M5	4595.60						4592.86829501	4594.08254733	0
1787833802	XAUUSD	M5	4593.27						4591.12832550	4592.60543641	0
1787834102	XAUUSD	M5	4589.02						4589.38405429	4590.99474535	0
1787834402	XAUUSD	M5	4587.70						4587.89842032	4589.44658283	0
1787834702	XAUUSD	M5	4583.57						4586.81441521	4588.13049902	0
1787835002	XAUUSD	M5	4584.76						4586.27569911	4587.20309907	0
1787835302	XAUUSD	M5	4586.07						4586.20758432	4586.70534170	0
1787835602	XAUUSD	M5	4588.54						4586.42555489	4586.56544829	0
1787835902	XAUUSD	M5	4586.98						4586.65136623	4586.60840726	1
1787836202	XAUUSD	M5	4585.37						4586.69405217	4586.65122972	0
1787836502	XAUUSD	M5	4586.68						4586.36423418	4586.50773195	1
1787836802	XAUUSD	M5	4587.58						4585.46757182	4585.98765189	0
1787837102	XAUUSD	M5	4589.53						4583.91433168	4584.95099178	0
1787837402	XAUUSD	M5	4575.77						4581.72284809	4583.33691994	0
1787837702	XAUUSD	M5	4575.57						4579.41359294	4581.37525644	0
1787838002	XAUUSD	M5	4578.54						4577.21157133	4579.29341389	0
1787838302	XAUUSD	M5	4577.11					4565.69000	4575.25159372	4577.27250380	0
1787838602	XAUUSD	M5	4572.35						4573.75765587	4575.51507984	0
1787838902	XAUUSD	M5	4572.50						4572.98119837	4574.24813910	0
1787839202	XAUUSD	M5	4575.60						4573.00768196	4573.62791053	0
1787839502	XAUUSD	M5	4574.73						4573.78661821	4573.70726437	1
1787839802	XAUUSD	M5	4573.64						4575.31556286	4574.51141361	0
1787840102	XAUUSD	M5	4579.32						4577.55490333	4576.03315847	0
1787840402	XAUUSD	M5	4578.23						4580.25021062	4578.14168455	0
1787840702	XAUUSD	M5	4581.41						4583.24997160	4580.69582808	0
1787841002	XAUUSD	M5	4585.75						4586.28316432	4583.48949620	0
1787841302	XAUUSD	M5	4589.26						4589.03691558	4586.26320589	0
1787841602	XAUUSD	M5	4595.24						4591.25421785	4588.75871187	0
1787841902	XAUUSD	M5	4593.16						4592.67269890	4590.71570538	0
1787842202	XAUUSD	M5	4591.31						4593.32928827	4592.02249683	0
1787842502	XAUUSD	M5	4591.34						4593.36623713	4592.69436698	0
1787842802	XAUUSD	M5	4594.07						4592.99692159	4592.84564428	0
1787843102	XAUUSD	M5	4591.98						4592.44778529	4592.64671479	1
1787843402	XAUUSD	M5	4592.52						4592.10680238	4592.37675858	0
1787843702	XAUUSD	M5	4597.05						4592.27053198	4592.32364528	0
1787844002	XAUUSD	M5	4590.48						4593.05745993	4592.69055260	1
1787844302	XAUUSD	M5	4592.95						4594.72317233	4593.70686247	0
1787844602	XAUUSD	M5	4597.02						4597.12786421	4595.41736334	0
1787844902	XAUUSD	M5	4599.42						4599.94100409	4597.67918372	0
1787845202	XAUUSD	M5	4601.12						4602.78435396	4600.23176884	0
1787845502	XAUUSD	M5	4604.20						4605.29209150	4602.76193017	0
1787845802	XAUUSD	M5	4609.39						4607.13015428	4604.94604222	0
1787846102	XAUUSD	M5	4610.34						4608.06793934	4606.50699078	0
1787846402	XAUUSD	M5	4611.64						4608.15555766	4607.33127422	0
1787846702	XAUUSD	M5	4607.23						4607.62757992	4607.47942707	0
1787847002	XAUUSD	M5	4604.51						4606.93977766	4607.20960237	1
1787847302	XAUUSD	M5	4603.11						4606.50571938	4606.85766087	0
1787847602	XAUUSD	M5	4606.35						4606.62063143	4606.73914615	0
1787847902	XAUUSD	M5	4607.73						4607.31835886	4607.02875250	1
1787848202	XAUUSD	M5	4608.79						4608.51783140	4607.77329195	0
1787848502	XAUUSD	M5	4611.80						4610.00955135	4608.89142165	0
1787848802	XAUUSD	M5	4611.48						4611.47464990	4610.18303577	0
1787849102	XAUUSD	M5	4610.96						4612.69373897	4611.43838737	0
1787849402	XAUUSD	M5	4615.92				4616.61000		4613.50232054	4612.47035396	0
1787849702	XAUUSD	M5	4614.92						4613.70750813	4613.08893105	0
1787850002	XAUUSD	M5	4614.11						4613.36854812	4613.22873958	0
1787850302	XAUUSD	M5	4610.46						4612.63179818	4612.93026888	1
1787850602	XAUUSD	M5	4610.17						4611.77082155	4612.35054521	0
1787850902	XAUUSD	M5	4609.09						4610.96189477	4611.65621999	0
1787851202	XAUUSD	M5	4611.70						4610.36748953	4611.01185476	0
1787851502	XAUUSD	M5	4610.30						4609.98081162	4610.49633319	0
1787851802	XAUUSD	M5	4610.01						4609.80218423	4610.14925871	0
1787852102	XAUUSD	M5	4611.18						4609.73621496	4609.94273684	0
1787852402	XAUUSD	M5	4611.07						4609.61055225	4609.77664455	0
1787852702	XAUUSD	M5	4609.86						4609.27895568	4609.52780011	0
1787853002	XAUUSD	M5	4607.91						4608.65581865	4609.09180938	0
1787853302	XAUUSD	M5	4606.54						4607.76156618	4608.42668778	0
1787853602	XAUUSD	M5	4603.16						4606.65659127	4607.54163953	0
1787853902	XAUUSD	M5	4604.63						4605.50474073	4606.52319013	0
1787854202	XAUUSD	M5	4605.62						4604.39201654	4605.45760333	0
1787854502	XAUUSD	M5	4607.93						4603.44301828	4604.45031080	0
1787854802	XAUUSD	M5	4603.41						4602.75734257	4603.60382669	0
1787855102	XAUUSD	M5	4601.73						4602.59146674	4603.09764671	0
1787855402	XAUUSD	M5	4602.12					4601.10000	4603.06978808	4603.08371740	0
1787855702	XAUUSD	M5	4604.38						4604.17428677	4603.62900209	1
1787856002	XAUUSD	M5	4604.43						4605.75010098	4604.68955153	0
1787856302	XAUUSD	M5	4605.84						4607.62456796	4606.15705974	0
1787856602	XAUUSD	M5	4609.21						4609.54015902	4607.84860938	0
1787856902	XAUUSD	M5	4610.28						4611.17549821	4609.51205379	0
1787857202	XAUUSD	M5	4613.42						4612.32001226	4610.91603302	0
1787857502	XAUUSD	M5	4616.85				4617.97000		4612.79368152	4611.85485727	0
1787857802	XAUUSD	M5	4615.51						4612.52033391	4612.18759559	0
1787858102	XAUUSD	M5	4611.46						4611.66702394	4611.92730977	1
1787858402	XAUUSD	M5	4607.42						4610.54525252	4611.23628114	0
1787858702	XAUUSD	M5	4605.89						4609.46468107	4610.35048111	0
1787859002	XAUUSD	M5	4607.23						4608.62877030	4609.48962571	0
1787859302	XAUUSD	M5	4607.69						4608.08310119	4608.78636345	0
1787859602	XAUUSD	M5	4609.88						4607.80661947	4608.29649146	0
1787859902	XAUUSD	M5	4610.31						4607.65963195	4607.97806171	0
1787860202	XAUUSD	M5	4608.12						4607.50833705	4607.74319938	0
1787860502	XAUUSD	M5	4609.34						4607.28568595	4607.51444266	0
1787860802	XAUUSD	M5	4605.16						4606.88316463	4607.19880364	0
1787861102	XAUUSD	M5	4604.17						4606.37404994	4606.78642679	0
1787861402	XAUUSD	M5	4604.92						4605.78459887	4606.28551283	0
1787861702	XAUUSD	M5	4605.35						4605.13312314	4605.70931799	0
1787862002	XAUUSD	M5	4604.81						4604.46798529	4605.08865164	0
1787862302	XAUUSD	M5	4603.74						4603.85999158	4604.47432161	0
1787862602	XAUUSD	M5	4603.52						4603.37616512	4603.92524336	0
1787862902	XAUUSD	M5	4603.30						4603.03667764	4603.48096050	0
1787863202	XAUUSD	M5	4603.87						4602.83483491	4603.15789770	0
1787863502	XAUUSD	M5	4604.77						4602.74714599	4602.95252185	0
1787863802	XAUUSD	M5	4601.08						4602.76429502	4602.85840843	0
1787864102	XAUUSD	M5	4601.92						4603.00305444	4602.93073143	1
1787868002	XAUUSD	M5	4601.91						4603.45943787	4603.19508465	0
1787868302	XAUUSD	M5	4604.99						4604.14217746	4603.66863105	0
1787868602	XAUUSD	M5	4604.80						4604.95298864	4604.31080985	0
1787868902	XAUUSD	M5	4605.95						4605.86536976	4605.08808981	0
1787869202	XAUUSD	M5	4608.35						4606.81371039	4605.95090010	0
1787869502	XAUUSD	M5	4607.61						4607.68175516	4606.81632763	0
1787869802	XAUUSD	M5	4608.83						4608.43368650	4607.62500707	0
1787870102	XAUUSD	M5	4609.23						4608.97688899	4608.30094803	0
1787870402	XAUUSD	M5	4607.91						4609.25590100	4608.77842452	0
1787870702	XAUUSD	M5	4607.62						4609.30224277	4609.04033364	0
1787871002	XAUUSD	M5	4609.01						4609.11366101	4609.07699733	0
1787871302	XAUUSD	M5	4610.74						4608.65429129	4608.86564431	1
1787871602	XAUUSD	M5	4609.41				4611.43000		4607.86728785	4608.36646608	0
1787871902	XAUUSD	M5	4607.16						4606.76176343	4607.56411475	0
1787872202	XAUUSD	M5	4603.01						4605.40870400	4606.48640938	0
1787872502	XAUUSD	M5	4602.92						4603.93624176	4605.21132557	0
1787872802	XAUUSD	M5	4602.51						4602.40341639	4603.80737098	0
1787873102	XAUUSD	M5	4601.09						4600.91400411	4602.36068754	0
1787873402	XAUUSD	M5	4599.46						4599.59516173	4600.97792464	0
1787873702	XAUUSD	M5	4601.14						4598.57362373	4599.77577418	0
1787874002	XAUUSD	M5	4599.71						4597.84888360	4598.81232889	0
1787874302	XAUUSD	M5	4596.56						4597.44935608	4598.13084249	0
1787874602	XAUUSD	M5	4595.18						4597.38101436	4597.75592842	0
1787874902	XAUUSD	M5	4594.62						4597.52355544	4597.63974193	0
1787875202	XAUUSD	M5	4596.72						4597.68029310	4597.66001751	1
1787875502	XAUUSD	M5	4599.90						4597.56502245	4597.61251998	1
1787875802	XAUUSD	M5	4600.65						4596.91914450	4597.26583224	0
1787876102	XAUUSD	M5	4593.59						4595.67337631	4596.46960428	0
1787876402	XAUUSD	M5	4593.65						4594.08490120	4595.27725274	0
1787876702	XAUUSD	M5	4594.06						4592.35531582	4593.81628428	0
1787877002	XAUUSD	M5	4589.51						4590.73148117	4592.27388272	0
1787877302	XAUUSD	M5	4589.84						4589.58803090	4590.93095681	0
1787877602	XAUUSD	M5	4591.10						4589.10865233	4590.01980457	0
1787877902	XAUUSD	M5	4587.33						4589.34021627	4589.68001042	0
1787878202	XAUUSD	M5	4587.69						4590.29594971	4589.98798007	1
1787878502	XAUUSD	M5	4588.78						4591.72920919	4590.85859463	0
1787878802	XAUUSD	M5	4594.77						4593.26507962	4592.06183712	0
1787879102	XAUUSD	M5	4599.99						4594.35974634	4593.21079173	0
1787879402	XAUUSD	M5	4593.56						4594.54380491	4593.87729832	0
1787879702	XAUUSD	M5	4596.46						4593.78505777	4593.83117804	1
1787880002	XAUUSD	M5	4590.76						4591.99000954	4592.91059379	0
1787880302	XAUUSD	M5	4585.53						4589.44456710	4591.17758045	0
1787880602	XAUUSD	M5	4587.56						4586.53817957	4588.85788001	0
1787880902	XAUUSD	M5	4581.00						4583.54338845	4586.20063423	0
1787881202	XAUUSD	M5	4582.28						4580.94576728	4583.57320076	0
1787881502	XAUUSD	M5	4582.42						4578.97177020	4581.27248548	0
1787881802	XAUUSD	M5	4577.09						4577.76211308	4579.51729928	0
1787882102	XAUUSD	M5	4575.90						4577.48069087	4578.49899507	0
1787882402	XAUUSD	M5	4577.22					4575.06000	4578.06395884	4578.28147696	0
1787882702	XAUUSD	M5	4580.54						4579.28536725	4578.78342210	1
1787883002	XAUUSD	M5	4581.41						4580.80646787	4579.79494499	0
1787883302	XAUUSD	M5	4581.33						4582.35558886	4581.07526692	0
1787883602	XAUUSD	M5	4584.21						4583.74699181	4582.41112937	0
1787883902	XAUUSD	M5	4583.44						4584.80193698	4583.60653317	0
1787884202	XAUUSD	M5	4585.28						4585.52256506	4584.56454911	0
1787884502	XAUUSD	M5	4588.33						4585.92525001	4585.24489956	0
1787884802	XAUUSD	M5	4585.22						4586.05065907	4585.64777932	0
1787885102	XAUUSD	M5	4586.30						4586.11255688	4585.88016810	0
1787885402	XAUUSD	M5	4586.16						4586.21220504	4586.04618657	0
1787885702	XAUUSD	M5	4586.41						4586.41651845	4586.23135251	0
1787886002	XAUUSD	M5	4587.54						4586.71660787	4586.47398019	0
1787886302	XAUUSD	M5	4586.43						4587.03076469	4586.75237244	0
1787886602	XAUUSD	M5	4584.20						4587.27063895	4587.01150569	0
1787886902	XAUUSD	M5	4587.31						4587.34338554	4587.17744562	0
1787887202	XAUUSD	M5	4589.60						4587.04140988	4587.10942775	1
1787887502	XAUUSD	M5	4588.01				4590.14000		4586.23405590	4586.67174183	0
1787887802	XAUUSD	M5	4584.42						4584.99836531	4585.83505357	0
1787888102	XAUUSD	M5	4583.04						4583.53483512	4584.68494435	0
1787888402	XAUUSD	M5	4581.98						4582.04819469	4583.36656952	0
1787888702	XAUUSD	M5	4580.71						4580.77392128	4582.07024540	0
1787889002	XAUUSD	M5	4579.24						4579.90016248	4580.98520394	0
1787889302	XAUUSD	M5	4579.95						4579.55598012	4580.27059203	0
1787889602	XAUUSD	M5	4579.24						4579.71280108	4579.99169656	0
1787889902	XAUUSD	M5	4579.15						4580.26952804	4580.13061230	1
1787890202	XAUUSD	M5	4579.51						4581.04543747	4580.58802489	0
1787890502	XAUUSD	M5	4583.33						4581.81019908	4581.19911198	0
1787890802	XAUUSD	M5	4584.46						4582.26806365	4581.73358782	0
1787891102	XAUUSD	M5	4584.76						4582.31695237	4582.02527010	0
1787891402	XAUUSD	M5	4581.70						4581.99206405	4582.00866707	1
1787891702	XAUUSD	M5	4578.42						4581.53694247	4581.77280477	0
1787892002	XAUUSD	M5	4579.95						4581.22464829	4581.49872653	0
1787892302	XAUUSD	M5	4580.86						4581.15092184	4581.32482418	0
1787892602	XAUUSD	M5	4582.04						4581.32985452	4581.32733935	1
1787892902	XAUUSD	M5	4584.31						4581.67426494	4581.50080215	0
1787893202	XAUUSD	M5	4582.53						4582.00762572	4581.75421393	0
1787893502	XAUUSD	M5	4579.02						4582.20879366	4581.98150379	0
1787893802	XAUUSD	M5	4579.90						4582.21085396	4582.09617888	0
1787894102	XAUUSD	M5	4581.98						4581.88112312	4581.98865100	1
1787894402	XAUUSD	M5	4584.18						4581.11461405	4581.55163253	0
1787894702	XAUUSD	M5	4584.08						4579.90461959	4580.72812606	0
1787895002	XAUUSD	M5	4578.89						4578.40862564	4579.56837585	0
1787895302	XAUUSD	M5	4574.83						4576.97619513	4578.27228549	0
1787895602	XAUUSD	M5	4572.75					4571.78000	4575.92514604	4577.09871577	0
1787895902	XAUUSD	M5	4574.03						4575.44466511	4576.27169044	0
1787896202	XAUUSD	M5	4576.91						4575.52620205	4575.89894624	0
1787896502	XAUUSD	M5	4573.39						4576.03247497	4575.96571061	1
1787896802	XAUUSD	M5	4576.98						4576.96822464	4576.46696763	0
1787897102	XAUUSD	M5	4580.62						4578.16936558	4577.31816660	0
1787897402	XAUUSD	M5	4581.86						4579.51939847	4578.41878254	0
1787897702	XAUUSD	M5	4582.93						4581.03042825	4579.72460539	0
1787898002	XAUUSD	M5	4583.54						4582.77627910	4581.25044225	0
1787898302	XAUUSD	M5	4584.98						4584.86596529	4583.05820377	0
1787898602	XAUUSD	M5	4584.03						4587.37886825	4585.21853601	0
1787898902	XAUUSD	M5	4586.55						4590.39096831	4587.80475216	0
1787899202	XAUUSD	M5	4588.22						4593.79576332	4590.80025774	0
1787899502	XAUUSD	M5	4599.79						4597.39286783	4594.09656279	0
1787899802	XAUUSD	M5	4604.11						4600.65890859	4597.37773569	0
1787900102	XAUUSD	M5	4612.65						4603.28173161	4600.32973365	0
1787900402	XAUUSD	M5	4606.88						4604.96318448	4602.64645907	0
1787900702	XAUUSD	M5	4601.03						4605.92155406	4604.28400656	0
1787901002	XAUUSD	M5	4600.76						4606.49586591	4605.38993624	0
1787901302	XAUUSD	M5	4606.07						4606.92148463	4606.15571044	0
1787901602	XAUUSD	M5	4607.47						4607.28029235	4606.71800139	0
1787901902	XAUUSD	M5	4607.44						4607.70431829	4607.21115984	0
1787902202	XAUUSD	M5	4611.65						4608.30484905	4607.75800445	0
1787902502	XAUUSD	M5	4610.42						4609.01616370	4608.38708407	0
1787902802	XAUUSD	M5	4609.17						4609.84482434	4609.11595421	0
1787903102	XAUUSD	M5	4610.14						4610.73360425	4609.92477923	0
1787903402	XAUUSD	M5	4611.55						4611.53744755	4610.73111339	0
1787903702	XAUUSD	M5	4611.72						4612.09058788	4611.41085064	0
1787904002	XAUUSD	M5	4612.49				4614.53000		4612.29462750	4611.85273907	0
1787904302	XAUUSD	M5	4611.70						4612.10521568	4611.97897737	0
1787904602	XAUUSD	M5	4611.72						4611.58046208	4611.77971973	1
1787904902	XAUUSD	M5	4609.24						4610.78207586	4611.28089779	0
1787905202	XAUUSD	M5	4610.82						4609.83563249	4610.55826514	0
1787905502	XAUUSD	M5	4608.92						4608.75380736	4609.65603625	0
1787905802	XAUUSD	M5	4609.49						4607.62922032	4608.64262829	0
1787906102	XAUUSD	M5	4607.47						4606.47655130	4607.55958979	0
1787906402	XAUUSD	M5	4603.66						4605.37038475	4606.46498727	0
1787906702	XAUUSD	M5	4602.00						4604.41555367	4605.44027047	0
1787907002	XAUUSD	M5	4604.64						4603.65343409	4604.54685228	0
1787907302	XAUUSD	M5	4602.95						4603.01116010	4603.77900619	0
1787907602	XAUUSD	M5	4604.14						4602.53111371	4603.15505995	0
1787907902	XAUUSD	M5	4601.77						4602.19360493	4602.67433244	0
1787908202	XAUUSD	M5	4601.69						4602.07021794	4602.37227519	0
1787908502	XAUUSD	M5	4602.21					4600.50000	4602.15365261	4602.26296390	0
1787908802	XAUUSD	M5	4603.10						4602.38871308	4602.32583849	1
1787909102	XAUUSD	M5	4601.85						4602.71765300	4602.52174575	0
1787909402	XAUUSD	M5	4602.62						4603.13702100	4602.82938337	0
1787909702	XAUUSD	M5	4603.74						4603.62907379	4603.22922858	0
1787910002	XAUUSD	M5	4604.08						4604.17981608	4603.70452233	0
1787910302	XAUUSD	M5	4604.67						4604.78369585	4604.24410909	0
1787910602	XAUUSD	M5	4607.13						4605.40487823	4604.82449366	0
1787910902	XAUUSD	M5	4605.21						4605.94183927	4605.38316647	0
1787911202	XAUUSD	M5	4605.78						4606.40840048	4605.89578347	0
1787911502	XAUUSD	M5	4607.44						4606.75006177	4606.32292262	0
1787911802	XAUUSD	M5	4608.65						4606.87294000	4606.59793131	0
1787912102	XAUUSD	M5	4604.43				4609.97000		4606.68662629	4606.64227880	0
1787912402	XAUUSD	M5	4604.08						4606.25083343	4606.44655612	1
1787912702	XAUUSD	M5	4605.41						4605.55389731	4606.00022672	0
1787913002	XAUUSD	M5	4607.35						4604.57706947	4605.28864809	0
1787913302	XAUUSD	M5	4603.75						4603.34914690	4604.31889750	0
1787913602	XAUUSD	M5	4602.88						4602.07603016	4603.19746383	0
1787913902	XAUUSD	M5	4601.07						4600.90651547	4602.05198965	0
1787914202	XAUUSD	M5	4598.42						4599.98641021	4601.01919993	0
1787914502	XAUUSD	M5	4600.18						4599.41049421	4600.21484707	0
1787914802	XAUUSD	M5	4598.86						4599.09745634	4599.65615170	0
1787915102	XAUUSD	M5	4595.87						4598.98201648	4599.31908409	0
1787915402	XAUUSD	M5	4598.84						4599.00183370	4599.16045890	0
1787915702	XAUUSD	M5	4600.15						4598.93500846	4599.04773368	0
1787916002	XAUUSD	M5	4600.43						4598.61292162	4598.83032765	0
1787916302	XAUUSD	M5	4599.00						4597.96560990	4598.39796878	0
1787916602	XAUUSD	M5	4598.51						4597.06828339	4597.73312608	0
1787916902	XAUUSD	M5	4593.51						4596.08732941	4596.91022775	0
