timestamp	symbol	timeframe	close	ssa	ema_ssa	ssa_high	ssa_low	SSA Crossing
1776129302	XAUUSD	M15	4770.85	4771.14166	4770.05822	4774.78409	4765.10846	0
1776130202	XAUUSD	M15	4773.34	4771.18017	4770.61919	4774.94618	4765.41801	0
1776131102	XAUUSD	M15	4765.26	4770.77342	4770.69630	4774.68609	4765.47666	0
1776132002	XAUUSD	M15	4768.04	4770.34439	4770.52035	4774.12812	4765.50060	1
1776132902	XAUUSD	M15	4768.87	4769.99875	4770.25955	4773.54982	4765.61429	0
1776133802	XAUUSD	M15	4772.54	4769.84893	4770.05424	4773.09221	4765.83678	0
1776134702	XAUUSD	M15	4775.32	4769.84398	4769.94911	4772.87631	4766.38411	0
1776135602	XAUUSD	M15	4769.26	4769.91544	4769.93227	4772.83379	4766.98300	0
1776136502	XAUUSD	M15	4768.55	4770.21309	4770.07268	4772.99211	4767.66415	1
1776137402	XAUUSD	M15	4767.74	4770.66143	4770.36705	4773.38895	4768.37231	0
1776138302	XAUUSD	M15	4767.82	4771.11619	4770.74162	4773.91062	4768.93726	0
1776139202	XAUUSD	M15	4768.78	4771.35756	4771.04959	4774.27396	4769.11757	0
1776140102	XAUUSD	M15	4776.00	4771.16349	4771.10654	4774.31629	4768.77810	0
1776141002	XAUUSD	M15	4773.44	4770.23434	4770.67044	4773.73495	4767.83267	1
1776141902	XAUUSD	M15	4774.00	4768.72812	4769.69928	4772.59200	4766.30346	0
1776142802	XAUUSD	M15	4765.42	4766.90272	4768.30100	4771.12231	4764.39142	0
1776143702	XAUUSD	M15	4764.67	4765.39178	4766.84639	4769.72968	4762.65981	0
1776144602	XAUUSD	M15	4761.19	4764.60359	4765.72499	4768.98307	4761.46706	0
1776145502	XAUUSD	M15	4760.11	4764.89485	4765.30992	4769.21106	4761.13579	0
1776146402	XAUUSD	M15	4766.02	4766.37400	4765.84196	4770.57562	4761.71415	1
1776147302	XAUUSD	M15	4767.78	4768.73766	4767.28981	4772.93648	4763.11923	0
1776148202	XAUUSD	M15	4769.60	4771.66856	4769.47919	4776.10987	4765.10601	0
1776149102	XAUUSD	M15	4782.04	4774.80622	4772.14270	4779.65970	4767.45995	0
1776150002	XAUUSD	M15	4790.20	4777.52882	4774.83576	4782.84352	4769.88662	0
1776150902	XAUUSD	M15	4772.44	4779.47390	4777.15483	4785.01149	4771.95549	0
1776151802	XAUUSD	M15	4778.00	4781.13952	4779.14718	4786.22124	4773.96349	0
1776152702	XAUUSD	M15	4777.20	4782.41019	4780.77868	4786.89822	4775.78955	0
1776153602	XAUUSD	M15	4780.40	4783.32773	4782.05320	4787.16163	4777.34456	0
1776154502	XAUUSD	M15	4786.06	4783.80739	4782.93030	4787.10316	4778.55117	0
1776155402	XAUUSD	M15	4784.86	4783.73226	4783.33128	4786.75490	4779.28516	0
1776156302	XAUUSD	M15	4786.45	4783.22085	4783.27606	4786.17036	4779.30678	1
1776157202	XAUUSD	M15	4785.75	4782.35519	4782.81563	4785.58021	4778.64933	0
1776158102	XAUUSD	M15	4778.70	4781.29709	4782.05636	4785.03478	4777.43136	0
1776159002	XAUUSD	M15	4778.40	4780.36357	4781.20996	4784.53807	4775.84957	0
1776159902	XAUUSD	M15	4778.11	4779.56516	4780.38756	4784.30645	4774.25368	0
1776160802	XAUUSD	M15	4782.35	4778.83562	4779.61159	4784.13459	4772.76013	0
1776161702	XAUUSD	M15	4783.96	4777.92995	4778.77077	4783.76181	4771.32355	0
1776162602	XAUUSD	M15	4767.71	4776.72375	4777.74726	4782.94156	4769.94144	0
1776163502	XAUUSD	M15	4768.36	4775.65968	4776.70347	4781.70911	4769.31947	0
1776164402	XAUUSD	M15	4776.62	4774.71825	4775.71086	4780.43982	4768.97200	0
1776165302	XAUUSD	M15	4778.25	4773.68443	4774.69765	4779.09940	4768.73462	0
1776166202	XAUUSD	M15	4778.15	4772.58646	4773.64205	4777.67691	4768.28656	0
1776167102	XAUUSD	M15	4774.87	4771.58366	4772.61285	4776.49029	4767.69819	0
1776168002	XAUUSD	M15	4769.82	4771.01503	4771.81394	4775.75977	4767.21178	0
1776168902	XAUUSD	M15	4768.43	4771.32088	4771.56741	4775.95215	4767.16106	0
1776169802	XAUUSD	M15	4768.84	4772.79658	4772.18199	4777.48151	4768.02942	1
1776170702	XAUUSD	M15	4771.43	4775.57717	4773.87958	4780.40222	4769.92847	0
1776171602	XAUUSD	M15	4781.91	4779.55352	4776.71655	4784.75608	4773.10223	0
1776172502	XAUUSD	M15	4782.96	4784.20548	4780.46101	4790.05124	4777.20501	0
1776173402	XAUUSD	M15	4793.25	4789.14796	4784.80449	4795.57720	4781.69866	0
1776174302	XAUUSD	M15	4794.36	4793.68801	4789.24625	4800.57023	4786.23313	0
1776175202	XAUUSD	M15	4794.80	4797.48085	4793.36355	4804.84752	4790.23259	0
1776176102	XAUUSD	M15	4809.29	4800.35626	4796.85990	4807.98554	4793.37389	0
1776177002	XAUUSD	M15	4798.51	4801.94779	4799.40384	4809.77224	4795.56759	0
1776177902	XAUUSD	M15	4803.70	4802.82370	4801.11377	4810.23881	4796.88663	0
1776178802	XAUUSD	M15	4794.68	4803.26188	4802.18783	4810.18594	4797.73972	0
1776179702	XAUUSD	M15	4802.59	4803.94675	4803.06729	4810.24284	4798.63452	0
1776180602	XAUUSD	M15	4809.11	4805.03605	4804.05167	4810.84620	4799.89166	0
1776181502	XAUUSD	M15	4808.12	4806.63237	4805.34202	4812.14363	4801.55507	0
1776182402	XAUUSD	M15	4809.59	4808.95014	4807.14608	4814.28737	4803.71086	0
1776183302	XAUUSD	M15	4816.43	4812.02745	4809.58677	4817.39503	4806.50089	0
1776184202	XAUUSD	M15	4815.28	4815.62572	4812.60625	4821.22931	4809.87262	0
1776185102	XAUUSD	M15	4810.03	4819.64155	4816.12390	4825.52069	4813.58633	0
1776186002	XAUUSD	M15	4827.03	4824.03501	4820.07946	4829.98126	4817.62794	0
1776186902	XAUUSD	M15	4825.34	4828.09617	4824.08781	4833.91074	4821.81565	0
1776187802	XAUUSD	M15	4836.96	4831.68182	4827.88482	4837.13747	4825.59343	0
1776188702	XAUUSD	M15	4835.11	4834.38176	4831.13329	4839.31360	4828.85232	0
1776189602	XAUUSD	M15	4838.83	4836.31662	4833.72495	4840.57575	4831.36158	0
1776190502	XAUUSD	M15	4837.92	4837.56948	4835.64721	4841.06171	4833.22950	0
1776191402	XAUUSD	M15	4834.48	4838.39116	4837.01919	4841.16447	4834.65902	0
1776192302	XAUUSD	M15	4835.60	4839.08568	4838.05244	4841.18485	4835.79832	0
1776193202	XAUUSD	M15	4841.00	4839.76678	4838.90961	4841.39939	4836.86426	0
1776194102	XAUUSD	M15	4840.77	4840.36932	4839.63946	4841.76427	4837.80156	0
1776195002	XAUUSD	M15	4841.10	4840.96387	4840.30167	4842.34684	4838.55703	0
1776195902	XAUUSD	M15	4845.20	4841.57323	4840.93745	4843.13490	4839.14170	0
1776196802	XAUUSD	M15	4842.80	4842.07394	4841.50569	4844.02442	4839.53212	0
1776197702	XAUUSD	M15	4840.43	4842.49095	4841.99832	4844.93843	4839.68613	0
1776198602	XAUUSD	M15	4842.23	4842.79869	4842.39851	4845.83198	4839.66657	0
1776199502	XAUUSD	M15	4841.72	4842.81424	4842.60637	4846.52561	4839.44595	0
1776204002	XAUUSD	M15	4844.74	4842.43022	4842.51830	4846.81107	4838.97158	1
1776204902	XAUUSD	M15	4840.11	4841.49226	4842.00528	4846.33206	4838.25726	0
1776205802	XAUUSD	M15	4840.30	4840.15397	4841.07963	4845.18202	4837.31722	0
1776206702	XAUUSD	M15	4835.00	4838.53201	4839.80582	4843.57767	4836.09885	0
1776207602	XAUUSD	M15	4837.05	4836.96970	4838.38776	4841.81925	4834.75956	0
1776208502	XAUUSD	M15	4835.96	4835.65396	4837.02086	4840.09721	4833.38783	0
1776209402	XAUUSD	M15	4842.36	4834.84422	4835.93254	4838.90184	4832.10344	0
1776210302	XAUUSD	M15	4837.22	4834.55307	4835.24280	4838.45315	4831.09463	0
1776211202	XAUUSD	M15	4833.83	4835.05062	4835.14671	4838.93906	4830.52851	0
1776212102	XAUUSD	M15	4833.65	4836.44691	4835.79681	4840.54860	4830.68242	1
1776213002	XAUUSD	M15	4830.11	4838.59753	4837.19717	4843.26042	4831.65824	0
1776213902	XAUUSD	M15	4835.55	4841.25950	4839.22834	4846.78242	4833.34334	0
1776214802	XAUUSD	M15	4850.25	4843.77672	4841.50253	4850.39429	4835.33746	0
1776215702	XAUUSD	M15	4850.79	4845.20152	4843.35202	4852.98638	4837.17939	0
1776216602	XAUUSD	M15	4843.62	4845.12075	4844.23639	4853.46109	4838.01684	0
1776217502	XAUUSD	M15	4847.20	4843.58381	4843.91010	4852.10873	4837.48848	1
1776218402	XAUUSD	M15	4845.21	4840.60734	4842.25872	4849.06307	4835.57382	0
1776219302	XAUUSD	M15	4834.71	4836.58855	4839.42364	4844.54599	4832.34134	0
1776220202	XAUUSD	M15	4828.50	4832.32820	4835.87592	4839.31748	4828.55074	0
1776221102	XAUUSD	M15	4823.98	4828.51053	4832.19323	4834.29991	4825.02757	0
1776222002	XAUUSD	M15	4820.86	4825.65728	4828.92525	4830.14847	4822.27160	0
1776222902	XAUUSD	M15	4826.74	4824.02980	4826.47752	4827.32672	4820.66804	0
1776223802	XAUUSD	M15	4828.56	4823.40943	4824.94348	4825.81788	4820.15366	0
1776224702	XAUUSD	M15	4824.01	4823.52676	4824.23512	4825.45495	4820.41407	0
1776225602	XAUUSD	M15	4825.50	4824.20046	4824.21779	4825.92019	4821.16506	0
1776226502	XAUUSD	M15	4824.83	4825.02445	4824.62112	4826.93625	4822.10007	1
1776227402	XAUUSD	M15	4823.51	4825.64800	4825.13456	4828.08324	4822.80667	0
1776228302	XAUUSD	M15	4824.85	4825.80586	4825.47021	4828.94960	4822.91783	0
1776229202	XAUUSD	M15	4826.91	4825.26483	4825.36752	4829.29536	4822.29014	1
1776230102	XAUUSD	M15	4826.34	4823.91780	4824.64266	4828.87731	4820.86691	0
1776231002	XAUUSD	M15	4816.92	4821.90178	4823.27222	4827.61861	4818.72674	0
1776231902	XAUUSD	M15	4819.80	4819.71311	4821.49267	4825.71200	4816.39919	0
1776232802	XAUUSD	M15	4819.09	4817.52524	4819.50895	4823.50738	4814.08320	0
1776233702	XAUUSD	M15	4814.87	4815.58342	4817.54619	4821.21578	4811.91275	0
1776234602	XAUUSD	M15	4816.09	4814.15261	4815.84940	4819.19549	4810.09706	0
1776235502	XAUUSD	M15	4811.78	4813.23409	4814.54174	4817.62658	4808.74462	0
1776236402	XAUUSD	M15	4815.79	4812.87668	4813.70921	4816.43921	4807.82001	0
1776237302	XAUUSD	M15	4812.95	4812.79631	4813.25276	4815.75446	4807.39344	0
1776238202	XAUUSD	M15	4810.48	4812.85858	4813.05567	4815.50659	4807.22974	0
1776239102	XAUUSD	M15	4811.17	4812.88968	4812.97268	4815.54352	4807.00901	0
1776240002	XAUUSD	M15	4811.53	4812.61906	4812.79587	4815.70975	4806.55046	0
1776240902	XAUUSD	M15	4810.13	4811.80667	4812.30127	4815.73392	4805.66040	0
1776241802	XAUUSD	M15	4810.57	4810.34399	4811.32263	4815.28346	4804.14419	0
1776242702	XAUUSD	M15	4818.56	4808.18890	4809.75577	4814.17270	4801.97867	0
1776243602	XAUUSD	M15	4805.09	4805.27566	4807.51571	4812.12338	4799.17553	0
1776244502	XAUUSD	M15	4798.04	4802.32551	4804.92061	4809.34936	4796.46134	0
1776245402	XAUUSD	M15	4796.13	4799.90912	4802.41486	4806.53635	4794.06950	0
1776246302	XAUUSD	M15	4798.21	4798.36915	4800.39201	4804.14960	4792.38563	0
1776247202	XAUUSD	M15	4801.39	4797.78002	4799.08601	4802.58890	4791.87311	0
1776248102	XAUUSD	M15	4795.00	4798.03873	4798.56237	4801.94846	4792.34254	0
1776249002	XAUUSD	M15	4800.07	4799.18693	4798.87465	4802.28094	4793.79143	1
1776249902	XAUUSD	M15	4799.98	4800.85621	4799.86543	4803.46452	4795.89316	0
1776250802	XAUUSD	M15	4802.52	4802.81757	4801.34150	4805.14307	4798.15657	0
1776251702	XAUUSD	M15	4804.97	4804.83356	4803.08753	4807.11738	4800.42691	0
1776252602	XAUUSD	M15	4805.99	4806.77339	4804.93046	4809.15447	4802.44656	0
1776253502	XAUUSD	M15	4812.76	4808.64619	4806.78833	4811.15309	4804.15227	0
1776254402	XAUUSD	M15	4813.97	4810.37621	4808.58227	4812.98049	4805.65021	0
1776255302	XAUUSD	M15	4812.80	4812.10595	4810.34411	4814.79034	4807.11181	0
1776256202	XAUUSD	M15	4811.70	4814.03402	4812.18907	4816.69504	4808.69542	0
1776257102	XAUUSD	M15	4811.70	4816.27614	4814.23261	4818.81904	4810.55925	0
1776258002	XAUUSD	M15	4814.07	4818.77610	4816.50435	4821.19283	4812.75157	0
1776258902	XAUUSD	M15	4821.88	4821.25212	4818.87824	4823.65312	4815.06229	0
1776259802	XAUUSD	M15	4820.54	4823.12982	4821.00403	4825.76494	4817.06938	0
1776260702	XAUUSD	M15	4828.80	4824.08203	4822.54303	4827.09255	4818.18054	0
1776261602	XAUUSD	M15	4828.66	4823.61164	4823.07734	4827.22434	4817.93377	0
1776262502	XAUUSD	M15	4825.22	4821.67935	4822.37834	4826.05193	4816.17824	1
1776263402	XAUUSD	M15	4819.29	4818.59257	4820.48546	4823.64707	4813.02433	0
1776264302	XAUUSD	M15	4815.39	4814.91666	4817.70106	4820.45100	4809.06537	0
1776265202	XAUUSD	M15	4810.30	4811.24085	4814.47096	4817.05667	4804.92446	0
1776266102	XAUUSD	M15	4798.34	4808.11533	4811.29314	4813.95731	4801.50860	0
1776267002	XAUUSD	M15	4803.64	4806.08790	4808.69052	4811.57299	4799.24885	0
1776267902	XAUUSD	M15	4801.73	4804.94354	4806.81703	4810.09146	4798.46738	0
1776268802	XAUUSD	M15	4808.53	4804.45563	4805.63633	4809.31650	4798.57929	0
1776269702	XAUUSD	M15	4811.22	4804.03050	4804.83342	4808.85094	4799.07875	0
1776270602	XAUUSD	M15	4804.60	4803.23739	4804.03540	4808.28550	4799.34249	0
1776271502	XAUUSD	M15	4803.96	4802.08665	4803.06103	4807.38218	4799.05612	0
1776272402	XAUUSD	M15	4798.18	4800.59332	4801.82718	4806.16674	4798.14231	0
1776273302	XAUUSD	M15	4801.94	4799.05137	4800.43927	4804.72730	4796.74976	0
1776274202	XAUUSD	M15	4793.44	4797.55317	4798.99622	4803.09133	4795.15114	0
1776275102	XAUUSD	M15	4792.52	4796.54600	4797.77111	4801.62621	4793.85029	0
1776276002	XAUUSD	M15	4797.11	4796.19928	4796.98520	4800.71247	4793.17818	0
1776276902	XAUUSD	M15	4794.78	4796.38650	4796.68585	4800.30352	4793.27855	0
1776277802	XAUUSD	M15	4797.02	4797.03999	4796.86292	4800.40738	4794.00465	1
1776278702	XAUUSD	M15	4799.84	4797.84195	4797.35244	4800.85746	4795.04158	0
1776279602	XAUUSD	M15	4798.79	4798.40991	4797.88117	4801.28451	4795.96079	0
1776280502	XAUUSD	M15	4803.04	4798.50081	4798.19099	4801.37569	4796.37649	0
1776281402	XAUUSD	M15	4796.98	4797.82355	4798.00727	4800.94218	4796.06532	1
1776282302	XAUUSD	M15	4795.85	4796.56458	4797.28592	4799.94769	4795.05443	0
1776283202	XAUUSD	M15	4793.89	4794.96771	4796.12682	4798.57182	4793.53894	0
1776284102	XAUUSD	M15	4793.93	4793.45557	4794.79119	4797.25095	4791.91506	0
1776285002	XAUUSD	M15	4790.78	4792.48544	4793.63831	4796.39057	4790.62280	0
1776285902	XAUUSD	M15	4790.77	4792.59801	4793.11816	4796.43282	4790.20384	0
1776290402	XAUUSD	M15	4791.93	4794.12064	4793.61940	4797.69985	4791.07304	1
1776291302	XAUUSD	M15	4801.33	4797.15735	4795.38837	4800.17434	4793.33031	0
1776292202	XAUUSD	M15	4801.64	4801.35251	4798.37044	4803.77698	4796.92672	0
1776293102	XAUUSD	M15	4807.49	4806.44159	4802.40602	4808.34448	4801.46917	0
1776294002	XAUUSD	M15	4812.82	4811.91112	4807.15857	4813.41615	4806.58230	0
1776294902	XAUUSD	M15	4815.05	4817.22332	4812.19095	4818.67303	4811.74991	0
1776295802	XAUUSD	M15	4823.12	4821.97876	4817.08485	4823.74566	4816.48712	0
1776296702	XAUUSD	M15	4823.50	4825.71705	4821.40095	4828.13512	4820.46052	0
1776297602	XAUUSD	M15	4829.71	4828.31591	4824.85843	4831.57234	4823.30191	0
1776298502	XAUUSD	M15	4824.74	4829.59268	4827.22555	4833.81700	4824.92168	0
1776299402	XAUUSD	M15	4832.51	4829.78716	4828.50636	4834.85410	4825.40845	0
1776300302	XAUUSD	M15	4833.15	4828.84027	4828.67331	4834.58062	4824.96338	0
1776301202	XAUUSD	M15	4829.77	4826.96224	4827.81778	4833.18514	4823.54675	1
1776302102	XAUUSD	M15	4823.45	4824.54863	4826.18321	4830.96718	4821.49345	0
1776303002	XAUUSD	M15	4816.12	4822.10714	4824.14517	4828.40409	4819.26321	0
1776303902	XAUUSD	M15	4817.96	4820.14675	4822.14596	4825.94187	4817.43403	0
1776304802	XAUUSD	M15	4821.33	4818.83051	4820.48823	4823.94585	4816.09097	0
1776305702	XAUUSD	M15	4819.08	4818.19501	4819.34162	4822.54204	4815.30865	0
1776306602	XAUUSD	M15	4817.24	4818.35048	4818.84605	4821.90161	4815.11781	0
1776307502	XAUUSD	M15	4819.78	4819.31034	4819.07820	4822.10617	4815.71100	1
1776308402	XAUUSD	M15	4826.55	4820.87521	4819.97671	4823.10763	4816.96653	0
1776309302	XAUUSD	M15	4823.78	4822.67020	4821.32345	4824.58715	4818.69173	0
1776310202	XAUUSD	M15	4820.71	4824.58447	4822.95396	4826.36538	4820.66583	0
1776311102	XAUUSD	M15	4824.14	4826.53488	4824.74442	4828.26766	4822.80522	0
1776312002	XAUUSD	M15	4827.02	4828.25792	4826.50117	4830.09933	4824.87480	0
1776312902	XAUUSD	M15	4826.46	4829.53413	4828.01765	4831.68824	4826.62139	0
1776313802	XAUUSD	M15	4830.55	4830.27325	4829.14545	4832.84706	4827.78732	0
1776314702	XAUUSD	M15	4833.18	4830.31927	4829.73236	4833.48995	4828.28528	0
1776315602	XAUUSD	M15	4834.26	4829.63869	4829.68553	4833.56975	4827.96626	1
1776316502	XAUUSD	M15	4833.00	4828.34420	4829.01486	4833.03016	4826.83425	0
1776317402	XAUUSD	M15	4825.21	4826.70435	4827.85961	4832.08538	4825.12797	0
1776318302	XAUUSD	M15	4821.38	4825.19829	4826.52895	4830.99007	4823.28733	0
1776319202	XAUUSD	M15	4822.83	4824.13376	4825.33136	4830.03978	4821.64530	0
1776320102	XAUUSD	M15	4816.23	4823.55286	4824.44211	4829.36918	4820.35731	0
1776321002	XAUUSD	M15	4824.22	4823.58568	4824.01389	4829.04015	4819.62535	0
1776321902	XAUUSD	M15	4826.10	4823.77471	4823.89430	4828.93991	4819.32229	0
1776322802	XAUUSD	M15	4825.00	4823.76901	4823.83166	4828.68893	4819.01872	0
1776323702	XAUUSD	M15	4828.23	4823.34062	4823.58614	4828.03188	4818.43643	0
1776324602	XAUUSD	M15	4827.55	4822.24040	4822.91327	4826.82875	4817.53703	0
1776325502	XAUUSD	M15	4821.00	4820.46091	4821.68709	4824.98271	4816.04589	0
1776326402	XAUUSD	M15	4811.95	4818.33690	4820.01199	4822.62711	4814.14351	0
1776327302	XAUUSD	M15	4811.24	4816.32643	4818.16921	4820.12417	4812.28930	0
1776328202	XAUUSD	M15	4812.06	4814.62417	4816.39669	4817.90596	4810.60722	0
1776329102	XAUUSD	M15	4813.77	4813.30302	4814.84986	4816.18851	4809.31958	0
1776330002	XAUUSD	M15	4816.21	4812.32931	4813.58958	4815.02430	4808.44050	0
1776330902	XAUUSD	M15	4813.14	4811.59809	4812.59384	4814.30899	4807.87488	0
1776331802	XAUUSD	M15	4814.70	4811.12806	4811.86095	4813.99410	4807.56474	0
1776332702	XAUUSD	M15	4812.88	4810.82877	4811.34486	4814.01895	4807.53485	0
1776333602	XAUUSD	M15	4807.11	4810.76812	4811.05649	4814.27845	4807.63587	0
1776334502	XAUUSD	M15	4807.05	4811.15383	4811.10516	4814.71215	4807.93743	1
1776335402	XAUUSD	M15	4808.40	4812.01412	4811.55964	4815.45551	4808.52365	0
1776336302	XAUUSD	M15	4817.22	4813.29779	4812.42871	4816.44883	4809.46633	0
1776337202	XAUUSD	M15	4817.64	4814.72069	4813.57470	4817.55999	4810.79318	0
1776338102	XAUUSD	M15	4816.18	4816.20844	4814.89157	4818.71003	4812.27109	0
1776339002	XAUUSD	M15	4817.87	4817.69962	4816.29560	4819.91730	4813.86423	0
1776339902	XAUUSD	M15	4822.24	4818.99206	4817.64383	4821.14653	4815.40287	0
1776340802	XAUUSD	M15	4817.50	4819.75977	4818.70180	4822.21818	4816.60084	0
1776341702	XAUUSD	M15	4815.14	4819.89714	4819.29947	4822.94721	4817.18920	0
1776342602	XAUUSD	M15	4817.11	4819.24589	4819.27268	4823.25244	4816.69749	1
1776343502	XAUUSD	M15	4816.11	4817.58009	4818.42639	4822.85122	4814.83799	0
1776344402	XAUUSD	M15	4817.42	4814.88250	4816.65444	4821.62635	4811.41906	0
1776345302	XAUUSD	M15	4815.69	4811.24566	4813.95005	4819.42529	4806.56558	0
1776346202	XAUUSD	M15	4816.26	4807.03121	4810.49063	4816.42333	4800.69300	0
1776347102	XAUUSD	M15	4794.86	4802.68839	4806.58951	4812.85453	4794.56095	0
1776348002	XAUUSD	M15	4800.62	4799.33672	4802.96312	4809.28270	4789.66671	0
1776348902	XAUUSD	M15	4799.33	4797.17237	4800.06774	4806.55353	4786.64121	0
1776349802	XAUUSD	M15	4787.73	4796.37100	4798.21937	4805.02405	4785.64119	0
1776350702	XAUUSD	M15	4788.70	4797.13100	4797.67519	4804.79285	4787.03672	0
1776351602	XAUUSD	M15	4806.71	4798.99538	4798.33528	4805.79102	4789.97214	1
1776352502	XAUUSD	M15	4802.10	4800.83907	4799.58718	4806.97361	4793.56755	0
1776353402	XAUUSD	M15	4802.98	4802.19465	4800.89091	4807.86410	4796.58530	0
1776354302	XAUUSD	M15	4807.09	4802.57923	4801.73507	4807.94710	4798.38904	0
1776355202	XAUUSD	M15	4805.02	4801.62961	4801.68234	4806.99528	4798.48379	1
1776356102	XAUUSD	M15	4799.31	4799.43139	4800.55687	4804.88902	4796.75842	0
1776357002	XAUUSD	M15	4790.11	4796.42990	4798.49338	4801.91039	4793.71296	0
1776357902	XAUUSD	M15	4791.99	4793.31744	4795.90541	4798.57758	4790.19697	0
1776358802	XAUUSD	M15	4791.41	4790.47132	4793.18836	4795.48859	4786.90572	0
1776359702	XAUUSD	M15	4785.04	4788.23082	4790.70959	4792.95719	4784.27170	0
1776360602	XAUUSD	M15	4787.16	4786.96502	4788.83731	4791.25052	4782.77843	0
1776361502	XAUUSD	M15	4789.22	4786.65075	4787.74403	4790.57694	4782.60304	0
1776362402	XAUUSD	M15	4790.10	4787.11647	4787.43025	4790.81639	4783.54550	0
1776363302	XAUUSD	M15	4786.98	4788.12315	4787.77670	4791.64909	4785.17033	1
1776364202	XAUUSD	M15	4790.43	4789.49458	4788.63564	4792.81098	4787.02569	0
1776365102	XAUUSD	M15	4789.64	4790.84032	4789.73798	4794.04567	4788.74017	0
1776366002	XAUUSD	M15	4790.03	4791.93807	4790.83803	4795.05539	4790.00691	0
1776366902	XAUUSD	M15	4790.76	4792.61725	4791.72764	4795.60821	4790.67957	0
1776367802	XAUUSD	M15	4797.59	4792.81279	4792.27022	4795.69081	4790.77762	0
1776368702	XAUUSD	M15	4793.52	4792.41780	4792.34401	4795.27315	4790.42785	0
1776369602	XAUUSD	M15	4790.59	4791.75898	4792.05149	4794.52448	4789.79646	1
1776370502	XAUUSD	M15	4789.04	4791.18650	4791.61900	4793.80628	4789.18345	0
1776371402	XAUUSD	M15	4788.68	4790.98575	4791.30238	4793.39712	4788.84534	0
1776372302	XAUUSD	M15	4790.84	4791.29403	4791.29820	4793.45338	4788.97737	0
1776376802	XAUUSD	M15	4795.24	4792.04409	4791.67115	4793.97284	4789.58540	1
1776377702	XAUUSD	M15	4794.00	4793.00060	4792.33588	4794.67108	4790.52841	0
1776378602	XAUUSD	M15	4795.50	4794.04612	4793.19100	4795.47960	4791.65138	0
1776379502	XAUUSD	M15	4795.41	4794.95170	4794.07135	4796.26554	4792.79579	0
1776380402	XAUUSD	M15	4793.16	4795.55714	4794.81425	4796.88980	4793.62629	0
1776381302	XAUUSD	M15	4794.46	4795.79316	4795.30371	4797.28487	4793.96228	0
1776382202	XAUUSD	M15	4795.82	4795.50282	4795.40326	4797.31514	4793.56908	0
1776383102	XAUUSD	M15	4792.13	4794.56326	4794.98326	4796.96806	4792.30047	1
1776384002	XAUUSD	M15	4790.40	4793.09027	4794.03677	4796.23758	4790.15285	0
1776384902	XAUUSD	M15	4792.86	4791.22566	4792.63121	4795.30016	4787.40551	0
1776385802	XAUUSD	M15	4798.40	4789.05724	4790.84422	4794.22007	4784.28025	0
1776386702	XAUUSD	M15	4794.90	4786.66926	4788.75674	4792.94493	4781.03047	0
1776387602	XAUUSD	M15	4779.32	4784.46978	4786.61326	4791.55671	4778.06286	0
1776388502	XAUUSD	M15	4769.01	4783.17932	4784.89629	4790.38187	4776.41154	0
1776389402	XAUUSD	M15	4777.87	4783.21288	4784.05458	4789.85905	4776.30577	0
1776390302	XAUUSD	M15	4789.48	4784.22833	4784.14145	4790.21358	4777.66834	1
1776391202	XAUUSD	M15	4791.35	4785.66504	4784.90325	4790.96684	4780.00329	0
1776392102	XAUUSD	M15	4788.86	4787.22646	4786.06485	4791.88639	4782.57526	0
1776393002	XAUUSD	M15	4791.57	4788.81783	4787.44134	4792.90857	4785.03030	0
1776393902	XAUUSD	M15	4784.81	4790.29058	4788.86596	4793.87190	4787.14966	0
1776394802	XAUUSD	M15	4795.86	4791.85215	4790.35906	4794.79245	4788.98027	0
1776395702	XAUUSD	M15	4793.93	4793.24886	4791.80396	4795.61852	4790.58395	0
1776396602	XAUUSD	M15	4794.26	4794.62181	4793.21288	4796.44970	4791.89324	0
1776397502	XAUUSD	M15	4793.09	4796.03982	4794.62635	4797.47846	4793.08863	0
1776398402	XAUUSD	M15	4795.16	4797.54664	4796.08649	4798.72282	4794.27078	0
1776399302	XAUUSD	M15	4795.87	4798.99900	4797.54275	4800.16341	4795.47069	0
1776400202	XAUUSD	M15	4801.05	4800.22316	4798.88295	4801.66145	4796.57220	0
1776401102	XAUUSD	M15	4803.04	4800.86625	4799.87460	4802.86491	4797.34924	0
1776402002	XAUUSD	M15	4804.78	4800.67027	4800.27244	4803.43085	4797.50550	0
1776402902	XAUUSD	M15	4803.25	4799.46877	4799.87060	4803.11682	4796.82316	1
1776403802	XAUUSD	M15	4796.48	4797.30204	4798.58632	4801.83661	4795.17824	0
1776404702	XAUUSD	M15	4794.41	4794.49639	4796.54136	4799.61199	4792.77730	0
1776405602	XAUUSD	M15	4787.73	4791.43458	4793.98797	4796.79942	4789.86009	0
1776406502	XAUUSD	M15	4783.78	4788.63813	4791.31305	4793.89267	4786.88700	0
1776407402	XAUUSD	M15	4785.67	4786.48582	4788.89943	4791.38583	4784.24829	0
1776408302	XAUUSD	M15	4785.07	4785.09934	4786.99939	4789.60787	4782.27496	0
1776409202	XAUUSD	M15	4787.12	4784.52650	4785.76294	4788.68730	4780.98421	0
1776410102	XAUUSD	M15	4791.72	4784.64169	4785.20231	4788.52467	4780.41759	0
1776411002	XAUUSD	M15	4785.87	4785.22339	4785.21285	4788.98066	4780.55435	1
1776411902	XAUUSD	M15	4784.38	4786.34513	4785.77899	4789.89830	4781.39680	0
